"activity"	"subject"	"tBodyAccmeanX"	"tBodyAccmeanY"	"tBodyAccmeanZ"	"tBodyAccstdX"	"tBodyAccstdY"	"tBodyAccstdZ"	"tGravityAccmeanX"	"tGravityAccmeanY"	"tGravityAccmeanZ"	"tGravityAccstdX"	"tGravityAccstdY"	"tGravityAccstdZ"	"tBodyAccJerkmeanX"	"tBodyAccJerkmeanY"	"tBodyAccJerkmeanZ"	"tBodyAccJerkstdX"	"tBodyAccJerkstdY"	"tBodyAccJerkstdZ"	"tBodyGyromeanX"	"tBodyGyromeanY"	"tBodyGyromeanZ"	"tBodyGyrostdX"	"tBodyGyrostdY"	"tBodyGyrostdZ"	"tBodyGyroJerkmeanX"	"tBodyGyroJerkmeanY"	"tBodyGyroJerkmeanZ"	"tBodyGyroJerkstdX"	"tBodyGyroJerkstdY"	"tBodyGyroJerkstdZ"	"tBodyAccMagmean"	"tBodyAccMagstd"	"tGravityAccMagmean"	"tGravityAccMagstd"	"tBodyAccJerkMagmean"	"tBodyAccJerkMagstd"	"tBodyGyroMagmean"	"tBodyGyroMagstd"	"tBodyGyroJerkMagmean"	"tBodyGyroJerkMagstd"	"fBodyAccmeanX"	"fBodyAccmeanY"	"fBodyAccmeanZ"	"fBodyAccstdX"	"fBodyAccstdY"	"fBodyAccstdZ"	"fBodyAccmeanFreqX"	"fBodyAccmeanFreqY"	"fBodyAccmeanFreqZ"	"fBodyAccJerkmeanX"	"fBodyAccJerkmeanY"	"fBodyAccJerkmeanZ"	"fBodyAccJerkstdX"	"fBodyAccJerkstdY"	"fBodyAccJerkstdZ"	"fBodyAccJerkmeanFreqX"	"fBodyAccJerkmeanFreqY"	"fBodyAccJerkmeanFreqZ"	"fBodyGyromeanX"	"fBodyGyromeanY"	"fBodyGyromeanZ"	"fBodyGyrostdX"	"fBodyGyrostdY"	"fBodyGyrostdZ"	"fBodyGyromeanFreqX"	"fBodyGyromeanFreqY"	"fBodyGyromeanFreqZ"	"fBodyAccMagmean"	"fBodyAccMagstd"	"fBodyAccMagmeanFreq"	"fBodyBodyAccJerkMagmean"	"fBodyBodyAccJerkMagstd"	"fBodyBodyAccJerkMagmeanFreq"	"fBodyBodyGyroMagmean"	"fBodyBodyGyroMagstd"	"fBodyBodyGyroMagmeanFreq"	"fBodyBodyGyroJerkMagmean"	"fBodyBodyGyroJerkMagstd"	"fBodyBodyGyroJerkMagmeanFreq"
"49"	"LAYING"	"15"	0.2831154825	-0.0147275878235972	-0.110463121472222	-0.981080294027778	-0.959091609861111	-0.940160350555556	0.3769364765	0.481522687131944	0.00363798661111111	-0.975338605486111	-0.979833337708333	-0.952925604861111	0.0757490189791667	0.0103896611974792	-0.00242750556277778	-0.984601591805556	-0.974336021527778	-0.981365301944444	-0.0238233377451389	-0.0694922364229167	0.0982288522083333	-0.969082705416667	-0.970813449791667	-0.965670058819444	-0.0997413206527778	-0.0413898640048611	-0.057055451975	-0.981627559375	-0.985415129722222	-0.984918150069444	-0.960525408263889	-0.952987828888889	-0.960525408263889	-0.952987828888889	-0.982283768819444	-0.978916204236111	-0.955611842083333	-0.946489791180556	-0.987190910694444	-0.98211178625	-0.981342870555556	-0.963017447638889	-0.958360476180556	-0.981137046388889	-0.959059805208333	-0.935390654513889	-0.0684097243513889	0.104921365371875	0.084225550945	-0.984542120138889	-0.974257835763889	-0.97822885125	-0.986122636666667	-0.97636644625	-0.983184192430556	0.15279588197875	-0.0364161685805556	0.0261166188694444	-0.967634791180556	-0.973690953402778	-0.967128324513889	-0.969884945763889	-0.969576242916667	-0.968322858958333	-0.130297412289583	-0.162568408270139	-0.0116773918438194	-0.963207526458333	-0.954750251875	0.100054708215972	-0.978464198333333	-0.978454268472222	0.316736121952778	-0.962459071180556	-0.946103159444444	-0.167677059747153	-0.983271567361111	-0.981639057638889	0.155619122712639
"50"	"SITTING"	"15"	0.274472526423729	-0.0153676752233898	-0.114147544042373	-0.865031273813559	-0.771090019966102	-0.811619254576271	0.918909993050847	0.0241794951779661	-0.0536027243935593	-0.981507338898305	-0.944045014322034	-0.948063086186441	0.0819982416177966	-0.00546157041305085	-0.0042904325659661	-0.897387678728814	-0.887001336864407	-0.895392206525424	-0.0137221285822034	-0.0781625658957627	0.0806227198728814	-0.897838617627119	-0.898083881440678	-0.833274705457627	-0.109023968067797	-0.0386349632973729	-0.0510233174211864	-0.917946855	-0.923113262711864	-0.924616853728814	-0.815369404152542	-0.824425184491525	-0.815369404152542	-0.824425184491525	-0.89046773559322	-0.879888599152542	-0.837808061271186	-0.870240583220339	-0.925390233644068	-0.92112852720339	-0.875024595254237	-0.811618445898305	-0.836278117033898	-0.861703005508475	-0.765985241872881	-0.813152684915254	-0.0570817900364407	-0.030937869309322	0.0429751814711864	-0.90017055720339	-0.888546069661017	-0.886606237372881	-0.903882307542373	-0.893498046779661	-0.902745604745763	0.112270256946754	-0.132046702855763	-0.0416503278813559	-0.881593537372881	-0.895202299067797	-0.853870946694915	-0.903582872966102	-0.901123345084746	-0.842519720084746	-0.0695019034920339	-0.120559956471186	-0.0860089295355932	-0.837588837186441	-0.844466396949153	0.0308905775745763	-0.878742771016949	-0.881153727118644	0.220065031877966	-0.892567942457627	-0.878194352118644	-0.101821598239831	-0.922700703644068	-0.924436960677966	0.158523217218644
"51"	"STANDING"	"15"	0.278480826962264	-0.0192605107481132	-0.104629652358491	-0.585823280308491	-0.472577906064151	-0.61380282359434	0.921000080754717	-0.228441009462264	-0.00073888423	-0.974702269433962	-0.950658251132075	-0.941729426509434	0.0762353530660377	0.000427487391198114	-0.0101034137126415	-0.653471126650943	-0.617624466528302	-0.721544429783019	-0.0108082575476415	-0.0939669633490566	0.0794048063745283	-0.724247294339623	-0.643737524550849	-0.558175692071698	-0.116799030472736	-0.0335661922018868	-0.0548286860481132	-0.711879464833962	-0.739539239245283	-0.683325516386792	-0.533818129157547	-0.558708971909434	-0.533818129157547	-0.558708971909434	-0.650802456462264	-0.616153859009434	-0.562805687462264	-0.635412672188679	-0.725429538773585	-0.734431717075472	-0.617668832043396	-0.524774816199434	-0.641067296471698	-0.575003052126604	-0.481739135583962	-0.631179585198113	-0.207585666216981	-0.05895753985	0.0598050907964434	-0.680374713696226	-0.64430839550283	-0.708113870481132	-0.657559224781132	-0.614694412320755	-0.73348788690566	-0.0789871804716981	-0.321513569554717	-0.150476416007547	-0.656277332754717	-0.654714367510377	-0.567619702867925	-0.747284076226415	-0.641358947339623	-0.597269492584906	-0.152269828876415	-0.135254518477359	-0.114828408046226	-0.567098248119811	-0.623255984474528	0.00746023756037736	-0.623005822696226	-0.611360714773585	0.130973273717925	-0.660741586764151	-0.683314773113208	-0.0891422153075472	-0.734028809622641	-0.754834890283019	0.0612061434810377
"52"	"WALKING"	"15"	0.274720345833333	-0.0164657807043519	-0.107208327712963	-0.652829247962963	-0.413006839358056	-0.742959083148148	0.587623086018519	0.110395983203704	0.235563071411111	-0.976748644907407	-0.973865479722222	-0.966670604814815	0.083941043037037	0.00787006190962963	-0.00232651863047222	-0.679716747314815	-0.506006865221204	-0.833958087962963	-0.0396286988090741	-0.0731355082946296	0.0924977335233333	-0.655801451944445	-0.691027515092593	-0.727220069259259	-0.0888502107046296	-0.0474609257451852	-0.0556378327	-0.633481716666667	-0.841096076388889	-0.790840933425926	-0.577002380472222	-0.644178441759259	-0.577002380472222	-0.644178441759259	-0.652390615462963	-0.645672379527778	-0.594911387685185	-0.68835326512963	-0.764304587962963	-0.808687976481481	-0.649655473055556	-0.42815327132787	-0.764148650462963	-0.654410238425926	-0.442256180640278	-0.751149948611111	-0.312021320090741	0.0861351923944074	0.071142798160463	-0.688451073425926	-0.523271148944444	-0.814299989444444	-0.699617421388889	-0.521453321842222	-0.852650765185185	-0.0594928699453704	-0.170813577175	-0.0628741165055555	-0.615073226444444	-0.75135139	-0.716269293148148	-0.670688936481482	-0.661978959555556	-0.756963088981481	-0.00854395594814815	-0.311671983851852	-0.00280786178324074	-0.621951821586574	-0.712545338796296	0.0554270574569444	-0.635287352962963	-0.66167346512963	0.16558281377037	-0.725059081203704	-0.717632656759259	-0.0664890558259324	-0.812423079166667	-0.81733003712963	0.104526251448611
"53"	"WALKING_DOWNSTAIRS"	"15"	0.275366675654762	-0.0119609215072619	-0.107028281630952	-0.216251883095238	-0.297002826642857	-0.538165213452381	0.460682076785714	0.173196167154762	0.276853914478214	-0.951807148809524	-0.95630943952381	-0.952658255952381	0.0837884309285714	0.0100270581338095	-0.0103735999055952	-0.362487219880952	-0.40212307374881	-0.626256347107143	-0.0784522241059524	-0.0601915251904762	0.085792901785119	-0.604948980940476	-0.610193546071429	-0.545904566428571	-0.0719854779607143	-0.0427422653785714	-0.0478867389238095	-0.668643039761905	-0.721496421666667	-0.642615039047619	-0.240438589988095	-0.241993615238095	-0.240438589988095	-0.241993615238095	-0.436760080600833	-0.338774824265476	-0.475028054417857	-0.580356094130952	-0.691569719166667	-0.722960138571429	-0.311376090083333	-0.315354016803571	-0.538614910607143	-0.182851885238095	-0.332532971533333	-0.577413077261905	-0.410724190214286	0.0818323996511905	0.174337657352381	-0.403982637161905	-0.430700903379762	-0.597700976821429	-0.376756915559524	-0.4120173659675	-0.653903494523809	-0.175217167988095	-0.240297580821429	-0.103404668553571	-0.548715553677381	-0.62861697797619	-0.515625027904762	-0.624895538119048	-0.602475821309524	-0.598630938333333	-0.0808816915595238	-0.142349713519048	0.0336852750642857	-0.2529310575	-0.354471067130952	0.0206190461535714	-0.345129096586905	-0.336601484938095	0.0942273194369048	-0.622405097738095	-0.626567403130952	0.010882836677381	-0.727177126190476	-0.737711898809524	0.159866572654762
"54"	"WALKING_UPSTAIRS"	"15"	0.275340582395833	-0.0246376738052083	-0.115176409114583	-0.271794918886458	-0.178531279660417	-0.40676153734375	0.786029413854167	-0.105013742760417	0.0709200722291667	-0.965085869479167	-0.948760233125	-0.943605464166667	0.055522418371875	0.00722292528854167	-0.000667994986770834	-0.382115649979167	-0.37688981084375	-0.665347059666667	0.0187334226177083	-0.109924779957292	0.0911693076857292	-0.540931175	-0.471060169320833	-0.5127109203125	-0.120650426094792	-0.0421592552739583	-0.0683185173677083	-0.552764818125	-0.699312549375	-0.650393430520833	-0.208678146668333	-0.332224598604583	-0.208678146668333	-0.332224598604583	-0.41559494778125	-0.41098874859375	-0.369965331791667	-0.465076483903125	-0.6421065915625	-0.7009709228125	-0.3147951815	-0.237452464545833	-0.500470796190625	-0.2565170387875	-0.201486672047917	-0.406696446427083	-0.424846367989583	-0.0386571624895833	-0.069391871953125	-0.415368347697917	-0.408840071510417	-0.636000774427083	-0.402996379410938	-0.38424185103125	-0.6936909328125	-0.294656076641667	-0.370734438204167	-0.291072642010417	-0.463253484729167	-0.557821982395833	-0.506239143541667	-0.568304513333333	-0.433582432002083	-0.560634771145833	-0.100899987121875	-0.20800869308125	-0.1256932960375	-0.331985736572917	-0.437664493895833	0.0463046899510417	-0.391398110385417	-0.444822096489583	0.130224197377083	-0.540988945208333	-0.513326264510417	-0.0014469209125	-0.693977629895833	-0.732978559791667	0.183156981705729
"55"	"LAYING"	"16"	0.272644351898734	-0.0171033882270886	-0.106729060164557	-0.89997409835443	-0.847717587455696	-0.883211420253165	-0.081223905278481	-0.0483273650632911	0.766062435696203	-0.965108638607595	-0.96324343721519	-0.966078732658228	0.0858444410506329	0.00996539824405063	-0.00241274208651899	-0.925809947341772	-0.929829999240506	-0.93487021164557	-0.00780261807594937	-0.113369414278481	0.0913512817468354	-0.926488498987342	-0.921938871392405	-0.902364943797468	-0.108798579544304	-0.035511200564557	-0.0541958066202532	-0.945697190253165	-0.947632223417721	-0.955939927468354	-0.876901744303797	-0.880015435443038	-0.876901744303797	-0.880015435443038	-0.928713381898734	-0.919720528734177	-0.878892067341772	-0.905175302405063	-0.952316763037975	-0.945010734810127	-0.908500168734177	-0.879538081506329	-0.896878655443038	-0.896960834936709	-0.842230594498734	-0.884333398734177	-0.356100161289873	-0.187867453	0.111726923511392	-0.927006901392405	-0.930838062658228	-0.926791515189873	-0.931482714683544	-0.933824840506329	-0.941705479746835	0.0266615040481013	-0.0672465803798734	0.0187254650113924	-0.917744302151899	-0.924050670253165	-0.914731775822785	-0.929641320759494	-0.92172061835443	-0.907567607594937	-0.131315331141772	-0.19404257508481	0.0546397055279747	-0.890333891012658	-0.892312242151899	-0.115880422278481	-0.918222432405063	-0.921142578101266	0.31392127413038	-0.920818440759494	-0.911492337468354	-0.11499239956962	-0.945501490632911	-0.94798148556962	0.0882052722089873
"56"	"SITTING"	"16"	0.2784490275	-0.0139355981281	-0.09715152519	-0.75962342122	-0.685252512943	-0.7211366143	0.9350156024	-0.13018384002	0.003634567532	-0.9762861759	-0.9553033569	-0.94289493082	0.067943237331	0.0070687038889	-0.0086866111411	-0.816066666	-0.797947918578	-0.8195320738	-0.011969273333	-0.070244887384	0.069698350929	-0.83978561447	-0.8217156944	-0.7696660998	-0.10005634988	-0.03987981464	-0.056245777254	-0.8591077821	-0.8666013739	-0.8640049932	-0.71701108389	-0.70927525397	-0.71701108389	-0.70927525397	-0.8066277483	-0.78285823	-0.74251523348	-0.78511299248	-0.871361417	-0.8594008626	-0.7867609522	-0.719810815365	-0.74395350989	-0.750272699067	-0.68857163416	-0.732203957	-0.170686001566	0.0376329943	0.09116352464	-0.8251230227	-0.80812295246	-0.8034466277	-0.8230900409	-0.8005888047	-0.8341258516	0.015516446316	-0.185412534943	-0.108684745179	-0.80750485821	-0.8177113308	-0.7818938707	-0.8508127294	-0.8267390918	-0.7879419796	0.0456589451495	-0.132169393826	0.071461795031	-0.724704300845	-0.74751396864	0.139065248678	-0.7855943262	-0.7805331795615	0.21936866157	-0.808398639	-0.8078678422	0.006156126743	-0.866526343	-0.8603646837	0.156235517666
"57"	"STANDING"	"16"	0.283581562192982	-0.0172650703912281	-0.105101598605263	-0.767899213105263	-0.693146696596491	-0.73743226354386	0.945603726140351	-0.0842652143947368	-0.154956220201754	-0.97954516377193	-0.971157098421053	-0.957918960526316	0.0840116811596491	0.0057761121035	-0.0143869384225439	-0.813172766842105	-0.747025166719298	-0.80631111654386	-0.0451148701219298	-0.0643352164631579	0.0924739140614035	-0.82217598254386	-0.820571235087719	-0.818532826666667	-0.0823384117254386	-0.0409033400149123	-0.0554029436754386	-0.811966616491228	-0.837742061140351	-0.847276679649123	-0.723730746429825	-0.74318195354386	-0.723730746429825	-0.74318195354386	-0.784774769122807	-0.771311164131579	-0.774296372192982	-0.802124668061403	-0.836033337807017	-0.837266395877193	-0.795118562754386	-0.704880876404386	-0.754107149982456	-0.758535003705263	-0.706685260614912	-0.749992986315789	-0.148893931517544	0.0313323218538597	0.0680161777131579	-0.824704026666667	-0.762504305175439	-0.795215234912281	-0.817774023508772	-0.747715457070175	-0.815917010421053	0.0738890734736842	-0.143961836173772	-0.111785870544737	-0.781601037763158	-0.812643205789474	-0.801911333070175	-0.835919172982456	-0.827621459210526	-0.841336022105263	-0.104173993518509	-0.100848054497368	-0.0176898804921053	-0.745783021825614	-0.782851664210526	0.0787792078126316	-0.779093922192982	-0.762727252879825	0.254800996330702	-0.808188063157895	-0.835059933333333	0.0256258888263158	-0.843781726578947	-0.840041801140351	0.19628475932193
"58"	"WALKING"	"16"	0.276023564509804	-0.0204286929452941	-0.108804049803922	-0.404692523921569	-0.314569762352941	-0.159799790235294	0.925981326078431	-0.0668246472745098	-0.217351194313725	-0.982469595490196	-0.973784841960784	-0.961387254313726	0.0770223771764706	0.00968444678235294	0.00360803282352941	-0.396223738431373	-0.425563858627451	-0.44025821745098	-0.0151721912792157	-0.0695955689607843	0.0818650735686274	-0.654171847058823	-0.612593634117647	-0.365489530588235	-0.110917348282353	-0.0433876843176471	-0.0532986670705882	-0.675889722745098	-0.712237752941177	-0.571264779411765	-0.258766694117647	-0.47180926745098	-0.258766694117647	-0.47180926745098	-0.363144483529412	-0.403386563921569	-0.485931932745098	-0.665078404313725	-0.671541834117647	-0.722808438431373	-0.394790433529412	-0.321500667843137	-0.244363048235294	-0.409070488039216	-0.354370678627451	-0.180501317941176	-0.350681958176471	-0.0270392028607843	0.0309811083103922	-0.44140618254902	-0.454270822156863	-0.422332394117647	-0.402884115098039	-0.433612657843137	-0.45663628254902	-0.330912145882353	-0.396511933696078	-0.453928997882353	-0.59574648627451	-0.619731930392157	-0.432885310980392	-0.673741136862745	-0.61194087745098	-0.403219791372549	-0.184031594529412	-0.0870475841176471	-0.285078729888235	-0.410463241960784	-0.592150985098039	0.175600477686275	-0.378278490588235	-0.441447754509804	0.0921999142870588	-0.669228540784314	-0.721137001568627	0.179727428509804	-0.72068229	-0.745726853921569	0.1076755658
"59"	"WALKING_DOWNSTAIRS"	"16"	0.295586802191489	-0.0183898583787234	-0.119873705148936	0.207251997929787	-0.146993837655319	0.0114353944787234	0.917818427021277	-0.0584832676382979	-0.225382496382979	-0.957785118085106	-0.955487793617021	-0.910588943191489	0.0907857064255319	-0.0148114530276596	-0.029312256293617	-0.101186926595745	-0.261684752425532	-0.303381582831915	-0.0225373369978723	-0.068264792706383	0.0835380057	-0.45418847106383	-0.528329304680851	-0.444636334893617	-0.103904044543617	-0.0567686629753191	-0.0612136932929787	-0.623676024255319	-0.583421784680851	-0.540633469361702	0.191079793587447	0.119183740638298	0.191079793587447	0.119183740638298	-0.165908810808511	-0.0783498875595745	-0.309820427234043	-0.422315316808511	-0.590896636382979	-0.595822214468085	0.0368263528276596	-0.134598352726809	-0.04769426376	0.266115492098298	-0.208680587882979	-0.0379716239787234	-0.447958436170213	-0.00264587983404255	0.0352940709170213	-0.155444882765957	-0.289957855489362	-0.241974080021277	-0.125682818093191	-0.281507406948936	-0.36402669587234	-0.368978400468085	-0.417064208808511	-0.376637686702128	-0.420844008625532	-0.479512983617021	-0.375000625531915	-0.470373498510638	-0.565214032765957	-0.521100818723404	-0.282624940382979	0.0791059230361702	-0.121321578170213	0.114032088546809	-0.0534137179170213	0.0201391853085106	-0.0745659082223404	-0.0919623368021277	-0.0148414437446808	-0.488253939574468	-0.479939845914894	0.041547289106383	-0.58966315	-0.633479804680851	0.102927876712766
"60"	"WALKING_UPSTAIRS"	"16"	0.255986102627451	-0.0143654945011765	-0.124074517745098	-0.397083831568627	-0.163732745078431	-0.129283825721569	0.826874282745098	-0.0805926025490196	-0.379059698039216	-0.948413552745098	-0.933657461176471	-0.907649558823529	0.0762526677	0.0173729333352941	0.0380533591627451	-0.521089140196078	-0.425625937254902	-0.593411129607843	0.0718408878078431	-0.0486136789705882	-0.00779288021764706	-0.508087166666667	-0.58638289372549	-0.365025170078431	-0.140908293613922	-0.0296211298558824	-0.035416300054902	-0.707264168627451	-0.77471906627451	-0.717101021960784	-0.233990331568627	-0.334795080196078	-0.233990331568627	-0.334795080196078	-0.48321905	-0.493067129607843	-0.308260568039216	-0.518189646470588	-0.737705162156863	-0.797293228431373	-0.474984014705882	-0.268063812745098	-0.335853041176471	-0.369636140980392	-0.166324239117647	-0.094561233145098	-0.438031145882353	-0.223644983547059	-0.301508248862745	-0.546088862941176	-0.468605205294118	-0.565220840588235	-0.538073090196078	-0.417127012352941	-0.620123586470588	-0.332237727509804	-0.535799234509804	-0.519560112156863	-0.53239971627451	-0.642018064117647	-0.492427493529412	-0.509896031372549	-0.559600598431373	-0.387309489901961	-0.380643599411765	-0.311988459980392	-0.419784041764706	-0.370649738235294	-0.418924256078431	-0.0937396805764706	-0.475597717843137	-0.51993124	0.0673443714078431	-0.630546675490196	-0.532486721568627	-0.279231071313725	-0.787833632352941	-0.825314327058824	0.13453789232549
"61"	"LAYING"	"17"	0.269780085577465	-0.0168462006729577	-0.107006279704225	-0.972960567323944	-0.944792875211268	-0.953476700140845	-0.19913309	0.658792072253521	0.722657502112676	-0.961063222394366	-0.961466681267606	-0.957164565211268	0.077908974656338	0.00706867100408451	-0.000143542544507042	-0.981489017183099	-0.976960542816901	-0.98281300056338	-0.0234756467113239	-0.0944580192535211	0.111440490309859	-0.975893061830986	-0.971484336197183	-0.976200771267606	-0.102049763957746	-0.0361961143943662	-0.0604927046338028	-0.980792372112676	-0.983135596619718	-0.988221713380282	-0.953021411126761	-0.948257993521127	-0.953021411126761	-0.948257993521127	-0.981607627887324	-0.980126745352113	-0.960733121690141	-0.959325498732394	-0.985542411126761	-0.982038121126761	-0.974359280140845	-0.954648102253521	-0.965406091549296	-0.972438525352113	-0.942791615915493	-0.950116956478873	-0.115141826580282	0.0546075608732394	0.0834467170676056	-0.98147206915493	-0.977212387746479	-0.98038005915493	-0.983213244366197	-0.978343915774648	-0.983854158873239	0.188447976580282	0.0279305879725352	0.0265752327492958	-0.971949211126761	-0.973669098591549	-0.976164852112676	-0.977203498309859	-0.970627806901408	-0.978357126056338	0.00656792310211268	0.0154847631971831	0.131970584167183	-0.961046326338028	-0.949042531690141	-0.0494678208816901	-0.979687318732394	-0.979657231408451	0.374273668633803	-0.969014444788732	-0.96002383915493	-0.0465567390414085	-0.982765526478873	-0.981983437605634	0.242850862323944
"62"	"SITTING"	"17"	0.2773570196875	-0.014156274084375	-0.11362408509375	-0.9944439053125	-0.96185862984375	-0.96572919578125	0.94488374765625	-0.002814673171875	-0.135803881679687	-0.99019661703125	-0.9667201059375	-0.9566106440625	0.075070986171875	0.0056097104915625	-0.0015544841534375	-0.99434060296875	-0.98863700234375	-0.990529261875	-0.042549159015625	-0.0669245931234375	0.0860053803375	-0.98963832578125	-0.98612868078125	-0.9797052259375	-0.094247696875	-0.0411134199378125	-0.051090324421875	-0.9952559371875	-0.9949818809375	-0.9938412575	-0.97274734640625	-0.96506519109375	-0.97274734640625	-0.96506519109375	-0.99281471515625	-0.99144649921875	-0.967177744375	-0.97541025484375	-0.996334795	-0.994446755625	-0.9939693815625	-0.96992798921875	-0.97484160453125	-0.99465731359375	-0.959789141875	-0.96292107328125	0.0284866289765625	0.135749049678125	0.183913630364062	-0.99454262109375	-0.9883274196875	-0.9888280653125	-0.9946131621875	-0.98991581109375	-0.99081824828125	0.232009757914063	0.0885338998796875	0.099508166859375	-0.98841106765625	-0.98879397953125	-0.98161709828125	-0.99004126046875	-0.984813098125	-0.9809696453125	0.167684958779688	-0.148799346228125	0.123430240928125	-0.973626755	-0.9653996796875	0.126009669051562	-0.99142725046875	-0.99031962640625	0.38152125453125	-0.98336929234375	-0.97471085296875	-0.0181759388351563	-0.995204564375	-0.99362452375	0.3586823609625
